Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Ivani Vitória Dos Santos SouzaF50-54,BR,#1347,4,108,785,46:32:00,3:12:00,1:56:59,6:01:53,94.8
Andrea CardosoF50-54",BR,#1343,2,61,590,37:35:00,2:50:53,2:08:53,5:42:18,97.9
Mahêva CamposF50-54,BR,#1351,15,239,1167,48:28:00,3:47:46,3:16:22,8:02:36,79.3
Nicole AljaroF50-54",CL,#1357,3,82,683,39:59:00,2:58:22,2:08:06,5:51:28,96.5
Regina Gogolla KalmusF55-59",BR,#1364,2,232,1151,52:17:00,3:37:24,2:56:54,7:39:44,84.5
Sabina BarrellaF55-59",AR,#1366,1,90,712,42:47:00,2:56:41,2:06:55,5:54:04,100
Themis Mendonça Brandão VilelaF60-64",BR,#1368,1,209,1089,51:29:00,3:21:35,2:33:25,6:59:20,100
Mateus RobbiM18-24",BR,#728,3,309,331,33:49:00,2:28:13,2:10:00,5:16:40,95.7
Bruno LessaM18-24",BR,#721,1,172,179,35:33:00,2:34:32,1:41:39,4:57:01,99.3
Hiago MedeirosM18-24,BR,#726,4,337,362,36:36:00,2:43:30,--:--,5:20:05,
Ignacio Salvatierra Velez OcampoM18-24,BO,#727,6,474,522,43:08:00,2:44:53,2:00:08,5:36:01,92.5
Celso Galliza JuniorM18-24",BR,#722,2,204,213,34:43:00,2:40:48,1:39:13,5:00:58,98.5
Vinícius SilvaM18-24,BR,#729,9,808,984,37:18:00,3:12:53,2:35:38,6:31:38,84.2
Ricardo AvilaM18-24,BR,#1397,10,866,1066,55:53:00,3:27:24,2:22:06,6:52:44,81.5
Enzo Bosco BauM18-24,CL,#723,5,385,417,34:34:00,2:40:33,2:04:40,5:25:18,94.2
Athus FormigaM18-24,BR,#720,8,797,968,42:13:00,3:18:17,2:21:06,6:29:06,84.6
Giovani AcostaM18-24,UY,#725,7,512,568,48:48:00,2:41:16,2:00:48,5:39:54,91.8
Rodrigo PassiniM25-29,BR,#793,13,165,172,30:24:00,2:33:04,1:48:01,4:56:24,92.9
Lucas GenosoM25-29,BR,#771,25,298,318,39:59:00,2:30:12,2:00:42,5:15:21,89.3
André Rimom AzevedoM25-29,BR,#734,24,287,303,38:52:00,2:36:09,1:52:26,5:13:01,89.7
Hector HaussenM25-29,BR,#760,4,44,44,32:15:00,2:18:41,1:35:39,4:30:24,98.2
Hudson De LimaM25-29,BR,#762,33,368,399,40:06:00,2:36:36,2:00:05,5:23:38,87.8
Danilo Dos Santos LimaM25-29,BR,#1394,6,62,63,26:10:00,2:19:45,1:45:43,4:36:49,96.8
Luiz Fernando MedeirosM25-29,BR,#1370,63,828,1016,42:57:00,3:11:51,2:36:59,6:37:02,76.7
Pedro Veras PereiraM25-29,BR,#785,47,623,713,35:04:00,2:58:01,2:14:16,5:54:11,82.8
Rodrigo FeixM25-29,BR,#791,15,213,222,27:34:00,2:30:02,1:59:22,5:01:58,91.8
Federico Miguel Vazquez VillasantiM25-29,PY,#752,17,231,241,34:06:00,2:34:22,1:51:54,5:05:09,91.2
Nicolas LoiaconoM25-29,AR,#784,10,139,145,28:59:00,2:39:27,1:40:18,4:52:25,93.6
Kauê RodriguesM25-29,BR,#768,9,117,121,33:47:00,2:31:38,1:37:26,4:47:24,94.6
Gabriel Mantovani De OliveiraM25-29,BR,#756,58,752,899,50:05:00,2:48:30,2:29:24,6:17:30,79.4
Ivonaldo GomesM25-29,BR,#765,40,489,538,51:03:00,2:55:26,1:42:59,5:37:20,85.5
Thomas CarvalhoM25-29,BR,#798,39,469,517,36:03:00,2:46:49,2:06:24,5:35:34,85.8
Rafael Censi CardosoM25-29,BR,#786,22,263,278,37:25:00,2:32:50,1:55:38,5:10:25,90.2
Marco Tulio Silva SilveiraM25-29,BR,#778,50,655,755,43:55:00,3:09:38,1:58:14,5:58:30,82.2
Stefano Costa BianchettiM25-29,CL,#796,35,449,492,34:14:00,2:47:22,2:05:24,5:31:56,86.4
Bruno RibeiroM25-29,BR,#738,31,349,375,34:48:00,2:47:19,1:52:54,5:21:07,88.3
Glauco Junior CarvalhoM25-29,BR,#757,60,782,949,47:35:00,2:54:47,2:30:26,6:24:13,78.4
Felipe MafraM25-29",BR,#753,3,43,43,24:54:00,2:25:50,1:35:36,4:30:23,98.2
Gustavo SantosM25-29",BR,#759,1,28,28,28:11:00,2:17:22,1:35:40,4:25:56,99.2
Hugo SoutoM25-29,BR,#763,18,234,244,37:50:00,2:31:20,1:52:04,5:05:36,91.1
Kilder DalsoglioM25-29,BR,#769,28,322,344,35:20:00,2:33:35,2:04:11,5:17:56,88.8
Raul MoysesM25-29,BR,#788,57,736,871,35:31:00,2:55:34,2:32:06,6:13:51,79.9
Vitor Ken Toda MochizukiM25-29,BR,#802,52,693,809,39:47:00,3:01:58,2:19:12,6:05:55,81
Davi VidalM25-29,BR,#746,23,285,301,37:06:00,2:38:22,1:50:20,5:12:55,89.7
Walter Magalhaes NetoM25-29,BR,#803,20,244,255,39:54:00,2:27:59,1:53:17,5:07:19,90.8
Mário FonsecaM25-29,BR,#779,36,451,494,34:15:00,2:49:53,2:02:50,5:32:03,86.4
André Luis Candido PereiraM25-29,BR,#732,46,571,646,39:00:00,2:51:15,2:12:04,5:47:43,83.8
Vinicius Neiva De CastroM25-29,BR,#801,56,725,852,46:28:00,3:15:36,2:02:00,6:11:09,80.3
Lucas Rotatori BorgesM25-29,BR,#773,54,698,816,41:50:00,3:11:22,2:00:00,6:06:59,80.9
Jair SouzaM25-29,BR,#766,19,243,254,42:02:00,2:39:17,1:40:56,5:07:13,90.8
Caio NunesM25-29,BR,#741,16,224,233,42:07:00,2:35:25,1:40:34,5:04:01,91.4
Campio Hernan TejoM25-29,AR,#742,30,343,368,36:59:00,2:43:56,1:55:11,5:20:48,88.3
Fábio Jesus De Andrade FilhoM25-29,BR,#751,34,399,431,34:20:00,2:38:51,2:04:44,5:26:27,87.4
Arthur CavalcanteM25-29,BR,#736,48,628,719,34:10:00,3:04:07,2:11:38,5:54:39,82.7
Rodrigo Giacomassi BoninM25-29,BR,#792,68,920,1154,52:44:00,3:28:04,3:12:04,7:41:31,69
Marcelo Cavalcante De SouzaM25-29,BR,#774,45,558,628,39:19:00,2:45:12,2:16:25,5:46:11,84.1
Daniel CrucianiM25-29,BR,#744,55,706,828,41:36:00,2:55:04,2:23:35,6:08:34,80.6
Victor Gollner CoelhoM25-29,BR,#799,61,788,956,43:14:00,3:17:10,2:17:04,6:27:07,78
Marcelo Galvão FenerichM25-29,BR,#775,38,463,508,35:28:00,2:51:18,1:58:15,5:34:19,86
Paulo FarinaM25-29,BR,#1387,11,154,161,29:33:00,2:37:20,1:43:50,4:54:12,93.3
Diego Santos MoreiraM25-29,BR,#747,62,799,970,46:40:00,3:03:08,2:31:30,6:29:17,77.7
Dynalmo SouzaM25-29,BR,#748,65,847,1042,34:48:00,2:50:25,3:10:51,6:44:58,75.6
Herbert Silva JunquilhoM25-29,BR,#761,59,765,920,48:52:00,3:04:40,2:15:07,6:20:23,78.9
Matheus Baptista PintoM25-29,BR,#781,51,670,777,38:48:00,2:57:22,2:16:53,6:00:47,81.8
Tarik Baracat AjubM25-29,BR,#797,26,305,327,43:42:00,2:36:20,1:51:06,5:16:22,89.1
Davi FrotaM25-29,BR,#745,12,156,163,31:00:00,--:--,--:--,4:54:18,
Antonio Felipe CarvalhoM25-29,BR,#735,67,887,1098,47:06:00,3:16:26,2:53:41,7:03:45,73.3
Juliano GuarnieriM25-29,BR,#767,49,644,739,40:14:00,3:09:35,2:02:04,5:56:56,82.4
Caio AugustoM25-29,BR,#740,7,73,75,35:57:00,2:19:26,1:40:04,4:39:30,96.3
Mario Sergio Durán ZárateM25-29,PY,#780,53,695,812,38:00:00,3:12:00,2:10:18,6:06:45,80.9
Augusto BenvenutoM25-29,BR,#737,29,332,356,38:03:00,2:38:28,1:58:40,5:19:31,88.6
Vincent MatiasM25-29,BR,#800,44,520,579,37:48:00,3:01:12,1:53:37,5:41:05,84.9
Matheus Felipe SilvaM25-29,BR,#782,14,209,218,36:07:00,2:33:07,1:48:25,5:01:33,91.9
Marcelo Ignacio Lobos BaezaM25-29,CL,#777,42,510,564,43:40:00,2:43:51,2:06:04,5:39:46,85.1
Lucas GomesM25-29,BR,#772,43,518,577,42:57:00,2:52:05,2:01:48,5:41:01,84.9
Rodrigo Baccili DamiãoM25-29,BR,#790,41,508,562,38:55:00,2:47:13,2:09:12,5:39:37,85.1
Marcelo GiulianiM25-29,BR,#776,21,251,262,29:37:00,2:50:51,1:43:19,5:08:03,90.6
Silvio GuerraM25-29,BR,#795,64,841,1036,52:31:00,3:18:33,2:23:39,6:42:59,75.9
Matheus MonteiroM25-29,BR,#783,66,850,1045,51:53:00,3:28:20,2:18:22,6:46:15,75.5
Lucas CabralM25-29",BR,#770,2,36,36,29:19:00,2:23:54,1:30:08,4:28:04,98.7
André MartinsM25-29,BR,#733,5,55,55,32:51:00,2:19:01,1:39:40,4:35:15,97.2
Rafael Lima MoreiraM25-29,BR,#787,32,350,376,35:14:00,2:53:28,1:46:36,5:21:11,88.3
Gustavo AkashiM25-29,BR,#758,27,321,343,28:40:00,2:31:28,2:13:46,5:17:53,88.9
Eduardo SoaresM25-29,BR,#750,37,452,495,35:43:00,2:35:52,2:15:45,5:32:05,86.4
Alexandre FlausinoM25-29,BR,#731,8,101,104,33:41:00,2:27:27,1:38:49,4:44:29,95.2
Kepler Silveira LeiteM30-34,BR,#895,49,255,268,31:00:00,2:33:29,1:59:28,5:08:44,87.3
Rafael MunhozM30-34,BR,#932,76,395,427,39:47:00,2:37:53,2:04:29,5:26:15,84.2
Federico Semino SuarezM30-34,UY,#857,72,381,413,38:33:00,2:36:13,2:03:37,5:24:39,84.5
Mayckon Dos SantosM30-34,BR,#916,42,201,209,34:03:00,2:30:14,1:51:46,5:00:33,88.8
Junior Cordeiro Adalberto Moura CordeiroM30-34,BR,#893,62,327,350,34:51:00,2:44:03,1:50:22,5:18:27,85.6
Renato RodriguesM30-34,BR,#941,117,678,786,35:27:00,2:58:13,2:22:20,6:02:22,78.5
Charles MarquesM30-34,BR,#831,26,127,131,35:29:00,2:26:16,1:40:44,4:49:26,91
Érico PinheiroM30-34,BR,#854,79,407,440,34:04:00,2:33:09,2:14:31,5:27:08,84.1
Raphael LutifiM30-34,BR,#937,137,806,981,43:31:00,3:17:34,2:22:50,6:30:49,74.5
Gabriel Giovaney Cardoso CarvalhoM30-34,BR,#866,28,142,148,29:23:00,2:28:30,1:51:31,4:52:40,90.4
Americo Lanzoni NettoM30-34,BR,#810,108,620,709,37:02:00,2:29:02,2:41:11,5:53:46,79.8
Lucas Caloi StinchiM30-34,BR,#901,74,383,415,33:13:00,2:50:51,1:54:49,5:25:04,84.4
Diego CordovezM30-34,BR,#842,104,604,687,40:30:00,2:57:39,2:07:29,5:51:50,80.1
Nicolás Raposo MéndezM30-34,CL,#919,67,359,388,41:31:00,2:28:19,2:08:04,5:22:13,84.9
Joao Paulo AlvesM30-34,BR,#888,43,206,215,30:52:00,2:35:47,1:50:32,5:01:16,88.7
Ricardo José Nunes SiqueiraM30-34,BR,#943,44,221,230,33:23:00,2:35:09,1:50:32,5:03:37,88.3
Luiz OliveiraM30-34,BR,#908,148,895,1112,40:48:00,3:15:36,3:06:39,7:10:09,69.6
Sergio Avalos AgarM30-34,CL,#955,130,756,906,43:05:00,3:07:21,2:20:19,6:18:04,76.2
Raphael HenriquesM30-34,BR,#936,18,84,86,30:47:00,2:21:05,1:46:05,4:41:45,92.6
Guilherme ChiancaM30-34,BR,#869,66,352,381,43:05:00,2:33:10,1:59:01,5:21:42,85
Paulo Vinícius Crema MartinhoM30-34,BR,#926,61,324,347,32:14:00,2:33:28,2:07:38,5:18:22,85.6
Gabriel BarbosaM30-34,BR,#865,40,195,203,34:12:00,2:39:07,1:40:36,4:59:57,89
Luiz Gustavo MoraesM30-34,BR,#907,54,271,286,36:07:00,2:41:16,1:49:01,5:11:21,86.8
Bruno Manchini VaroliM30-34,BR,#823,152,924,1158,38:51:00,3:30:32,3:22:56,7:44:07,65.9
Lucas Tojal PiresM30-34,BR,#905,147,882,1091,43:14:00,3:26:41,2:43:00,6:59:56,70.8
Gilson De PaulaM30-34,BR,#868,128,724,851,41:56:00,--:--,2:37:45,6:11:03,77.2
Johnathan Sarmento De O. NascimentoM30-34,BR,#889,150,905,1130,43:10:00,3:14:58,3:13:39,7:20:36,68.4
João Antonio Porto GonçalvesM30-34,BR,#887,120,687,797,41:38:00,2:55:31,2:20:53,6:04:02,78.3
Tiago Barzotto WegenerM30-34,BR,#962,131,763,917,58:19:00,2:52:25,2:17:41,6:19:57,76
Guilherme DondiciM30-34,BR,#870,22,107,110,28:56:00,2:24:52,1:46:52,4:45:45,91.7
Guilherme RigonattiM30-34",BR,#872,3,7,7,30:12:00,2:18:23,1:23:18,4:14:57,98.4
Victor Genaro Montenegro PèrezM30-34,CL,#965,149,897,1116,43:13:00,3:03:49,3:05:11,7:13:16,69.2
Renato Leão GuerreiroM30-34,BR,#939,80,415,448,38:57:00,2:42:46,2:00:53,5:27:34,84
Lucas CajueiroM30-34,BR,#900,141,831,1022,42:26:00,3:13:24,2:34:08,6:39:17,73.4
Gustavo Becker BriebaM30-34,CL,#874,38,190,197,29:26:00,2:30:27,1:55:32,4:59:10,89.1
Flavio Mendes FerreiraM30-34,BR,#864,81,416,449,44:45:00,2:38:19,1:58:56,5:27:41,84
Silas Magalhaes CruzM30-34,BR,#957,100,588,665,46:22:00,2:41:08,2:14:53,5:49:35,80.4
Geovani Meireles FilhoM30-34,BR,#867,48,253,265,36:38:00,2:29:56,1:54:31,5:08:17,87.4
Henrique SiniscalchiM30-34,BR,#879,84,478,526,37:28:00,2:41:50,2:07:19,5:36:09,82.6
Alberto CroccoM30-34,BR,#807,57,289,306,37:17:00,2:38:03,1:51:35,5:13:22,86.5
Max FernandesM30-34,BR,#915,139,822,1005,44:34:00,3:14:37,2:28:17,6:34:29,74
Daniel Carlos Silva SantosM30-34,BR,#835,151,915,1146,40:53:00,2:54:17,3:50:10,7:34:16,66.9
Gustavo BorgesM30-34,BR,#875,6,17,17,24:43:00,2:20:20,1:33:20,4:20:59,97
Thiago AlmeidaM30-34,BR,#958,60,301,322,34:00:00,2:51:16,1:46:14,5:15:37,86.1
Thiago De Souza CaldasM30-34,BR,#959,11,50,50,27:52:00,2:29:26,1:31:38,4:32:34,94.5
Eduardo Duarte Moura LopesM30-34,BR,#849,101,591,669,32:57:00,3:03:26,2:06:15,5:49:52,80.4
Fabiano Dos Santos AlmeidaM30-34,BR,#856,92,547,614,44:34:00,2:48:42,2:02:02,5:44:59,81.2
Denis LimaM30-34,BR,#839,52,265,280,41:36:00,2:39:05,1:42:09,5:10:42,87
Renato Ramirez NevesM30-34,BR,#940,56,277,292,35:20:00,2:35:10,1:48:29,5:12:08,86.7
Fernando Citron MuneroliM30-34,BR,#862,31,168,175,30:03:00,2:37:34,1:45:04,4:56:50,89.6
Charles CouplandM30-34,GB,#830,94,565,639,41:03:00,3:04:22,1:53:34,5:46:53,80.9
Daniel Almada LoboM30-34,BR,#834,32,175,182,34:32:00,2:33:34,1:43:36,4:57:18,89.5
Jhonnes Alberto VazM30-34,BR,#885,35,183,190,33:54:00,2:40:25,1:38:44,4:58:18,89.3
Adriano SacchettoM30-34",BR,#805,2,5,5,24:51:00,2:14:04,1:27:57,4:09:17,99.8
Juliano Rodrigues MotaM30-34,BR,#1401,107,615,700,44:14:00,3:01:48,2:02:01,5:53:18,79.9
Rafael MorimotoM30-34,BR,#931,23,110,113,31:38:00,2:17:09,1:53:23,4:46:11,91.7
Danniel BorghetteM30-34,BR,#837,73,382,414,33:57:00,2:44:59,1:58:38,5:25:03,84.4
Arnaldo Roberto Muñoz VerdugoM30-34,CL,#818,21,104,107,39:16:00,2:24:45,1:37:05,4:45:07,91.9
Marcos Oxandabaratz AlfaroM30-34,BR,#913,55,274,289,33:52:00,2:53:06,1:39:09,5:11:48,86.8
Adans Soares PorfírioM30-34,BR,#804,64,336,361,37:08:00,2:34:54,2:02:45,5:20:02,85.3
Fillipe De Mello SousaM30-34,BR,#863,88,514,571,31:13:00,2:55:13,2:05:45,5:40:48,81.8
Rafael Benedito Dutra FerreiraM30-34,BR,#930,39,193,200,34:14:00,2:31:37,1:48:05,4:59:30,89
Victor MusselM30-34,BR,#967,98,580,656,37:54:00,3:06:29,1:56:51,5:48:44,80.6
Rafael ProençaM30-34,BR,#928,142,839,1033,51:04:00,3:04:13,2:35:21,6:41:54,73.1
Sergio Bruno Alves FerreiraM30-34,BR,#956,16,76,78,33:14:00,2:30:20,1:31:31,4:40:57,92.7
Bruno Sammarco NetoM30-34,BR,#825,85,494,543,38:43:00,2:45:51,2:05:20,5:37:37,82.3
Alan Dos Santos FontesM30-34,BR,#806,29,144,150,42:21:00,2:24:08,1:41:49,4:53:01,90.3
Emerson MarquesM30-34,BR,#851,112,637,731,39:52:00,2:47:44,2:20:53,5:55:59,79.5
Felipe MuramotoM30-34,BR,#859,24,121,125,32:01:00,2:33:56,1:38:21,4:48:54,91.1
Vinicius DominguesM30-34,BR,#969,12,51,51,33:00:00,2:19:33,1:36:38,4:33:09,94.4
Raphael CiabattariM30-34,BR,#938,41,198,206,31:35:00,2:28:41,1:54:35,5:00:11,88.9
Hector David Acosta LlorensM30-34,AR,#877,140,830,1020,41:48:00,3:24:54,2:23:54,6:39:06,73.4
Diego TiburcioM30-34,BR,#843,17,81,83,34:33:00,2:23:15,1:39:17,4:41:26,92.6
Icaro VelosoM30-34,BR,#1383,144,859,1058,35:03:00,3:22:27,2:42:53,6:51:09,71.9
Lucas CappellaM30-34,BR,#902,123,705,826,45:16:00,3:19:07,1:59:28,6:08:25,77.6
Juan Pablo OchoaM30-34,AR,#892,136,798,969,41:36:00,3:00:16,2:34:24,6:29:14,74.7
Olavo Julio Brançam RafaelM30-34,BR,#920,87,499,549,39:06:00,2:38:12,2:15:38,5:38:08,82.3
Andres ArceM30-34,PY,#1399,5,10,10,28:40:00,2:17:32,1:25:36,4:15:07,98.4
Diego ChohfiM30-34,BR,#841,33,177,184,34:23:00,2:26:31,1:50:12,4:57:30,89.4
David AndersonM30-34,BR,#838,109,622,711,54:32:00,2:49:21,2:04:30,5:53:57,79.8
Daniel ZogbiM30-34,BR,#836,118,682,790,36:28:00,3:01:36,2:18:26,6:02:46,78.4
Vinícius De Menezes TavaresM30-34,BR,#968,116,653,753,48:21:00,2:46:39,2:15:02,5:58:09,79.1
Lucas MaltezM30-34,BR,#904,25,124,128,25:59:00,2:20:29,1:57:54,4:49:16,91
Luiz TellecheaM30-34,BR,#909,51,264,279,35:58:00,2:31:13,1:56:43,5:10:26,87
Sebastian PitaM30-34,AR,#954,132,783,950,33:48:00,3:07:21,2:34:44,6:24:36,75.3
Diógenes Arruda Spósito NonatoM30-34,BR,#845,27,128,132,36:51:00,2:22:39,1:45:51,4:49:40,91
Marcelo QuintellaM30-34,BR,#912,125,717,841,40:40:00,2:59:05,2:13:44,6:09:43,77.4
Andre Luiz Tavares Da SilvaM30-34,BR,#814,106,614,698,44:55:00,2:38:46,2:24:42,5:53:06,79.9
Eduardo De Abreu AlmeidaM30-34,BR,#848,99,585,661,38:18:00,2:57:15,2:00:50,5:49:05,80.5
Mario Marcio Saadi LimaM30-34,BR,#914,124,711,833,43:45:00,3:07:55,2:04:16,6:09:05,77.5
André Giglio BuenoM30-34,BR,#813,53,268,283,35:20:00,2:43:19,1:46:41,5:11:01,86.9
Thiago Mendes SiemionkoM30-34,BR,#961,114,650,750,36:29:00,2:48:15,2:26:50,5:58:04,79.1
Rodrigo OlaecheaM30-34,PE,#948,36,185,192,36:49:00,2:36:39,1:40:56,4:58:40,89.2
Érico ZacariasM30-34,BR,#855,63,328,351,27:08:00,2:47:38,1:59:19,5:18:48,85.5
Javier MontenegroM30-34,CL,#884,47,247,258,38:52:00,2:33:47,1:50:25,5:07:50,87.5
Rodrigo Prudencio MM30-34,BO,#949,91,538,599,43:29:00,2:54:49,1:56:37,5:42:52,81.5
James Von Meynard TheotonioM30-34,BR,#883,126,719,843,39:30:00,2:50:08,2:33:50,6:09:53,77.4
Wallacy Leal Da SilvaM30-34,BR,#972,115,651,751,52:28:00,2:46:14,2:11:48,5:58:06,79.1
Andre Amaral FonsecaM30-34,BR,#811,75,393,425,39:42:00,2:39:51,1:59:50,5:26:09,84.2
Felipe LozanoM30-34,BR,#858,45,223,232,35:26:00,2:36:00,1:46:08,5:04:00,88.2
Cleber Dalças PereiraM30-34,BR,#833,77,404,437,39:46:00,2:44:25,1:54:12,5:26:48,84.1
William G GarciaM30-34,BR,#974,89,515,574,35:25:00,2:56:04,2:01:24,5:40:53,81.8
Claudio GarciaM30-34,BR,#832,134,786,954,43:33:00,3:06:57,2:27:07,6:26:37,75.1
Rodrigo BodaneseM30-34",BR,#947,1,4,4,26:28:00,2:12:54,1:25:17,4:07:58,100.1
Artur De Paula FernandesM30-34,BR,#820,93,562,636,36:22:00,2:56:51,2:07:26,5:46:36,80.9
Tiago Rafael FinzettoM30-34,BR,#963,143,842,1037,42:45:00,2:59:24,2:51:02,6:43:14,72.9
Ramadan El AliM30-34,BR,#935,122,697,815,26:31:00,2:39:38,2:55:27,6:06:58,77.8
André PokrevieskiM30-34,BR,#815,111,625,715,42:49:00,2:45:10,2:19:15,5:54:20,79.7
Victor HugoM30-34,BR,#966,135,795,965,50:12:00,3:03:30,2:26:25,6:28:50,74.8
Walter Henrique Sobreira AlmeidaM30-34,BR,#973,95,572,647,40:18:00,2:54:52,2:07:21,5:47:44,80.7
Herbert Fellipe Luna LiraM30-34,BR,#876,7,20,20,29:58:00,2:23:14,1:24:47,4:21:31,96.9
Andre Bontempo SantosM30-34,BR,#812,13,54,54,29:11:00,2:24:11,1:37:01,4:34:40,94
Thiago FontesM30-34,BR,#960,103,600,681,44:40:00,2:47:22,2:12:25,5:51:07,80.2
Cairo CamposM30-34,BR,#827,14,61,62,26:21:00,2:24:10,1:42:26,4:36:46,93.6
Icaro Luiz MarquesM30-34,BR,#880,146,872,1076,43:28:00,3:16:19,2:49:03,6:56:36,71.2
Israel BernsM30-34,BR,#881,20,99,102,36:32:00,2:23:09,1:39:52,4:44:19,92
Rodrigo VieiraM30-34,BR,#951,71,380,412,37:20:00,2:36:02,2:04:51,5:24:37,84.5
Arthur CostaM30-34,BR,#819,113,640,735,40:47:00,2:42:01,2:28:35,5:56:27,79.4
Dino Enzo Medeiros Da RochaM30-34,BR,#844,19,85,87,28:05:00,2:27:16,1:42:16,4:41:49,92.5
Paulo Gustavo CardosoM30-34,BR,#923,8,22,22,27:50:00,2:19:49,1:32:09,4:23:25,96.5
Guilherme SoaresM30-34,BR,#873,86,498,548,38:07:00,2:46:49,2:06:16,5:38:00,82.3
Paulo Takao OshimaM30-34,BR,#925,82,421,455,40:49:00,2:55:14,1:47:19,5:28:21,83.9
Cesar AstigarragaM30-34,PY,#829,50,262,277,46:14:00,2:32:55,1:46:40,5:10:23,87
Luis Gustavo Gentil MoreiraM30-34,BR,#906,34,180,187,30:32:00,2:37:12,1:46:09,4:58:15,89.3
Samuel Gondim Lemos De OliveiraM30-34,BR,#952,119,683,791,48:52:00,2:54:35,2:14:37,6:03:32,78.3
Carlos DenipottiM30-34,BR,#828,121,689,800,51:23:00,--:--,2:29:15,6:04:13,78.2
Rafael Nardini CanoM30-34,BR,#933,127,723,850,36:14:00,3:01:17,2:23:33,6:11:01,77.2
Bruno DiasM30-34,BR,#822,37,188,195,31:17:00,2:36:44,1:45:11,4:58:50,89.2
Leonardo MarquesM30-34,BR,#897,96,573,648,37:26:00,3:04:25,2:01:50,5:47:48,80.7
Samuel Rehder Wimmers FerreiraM30-34,BR,#953,65,342,367,35:46:00,2:40:22,1:59:01,5:20:42,85.2
Fellipe CristovamM30-34,BR,#861,138,817,998,42:13:00,3:00:57,2:39:36,6:33:16,74.2
Eraldo VilarM30-34,BR,#853,68,361,390,33:10:00,2:38:45,2:01:11,5:22:26,84.9
Jose Lavor SampaioM30-34,BR,#890,59,296,314,36:17:00,2:34:11,1:57:53,5:14:57,86.2
Leandro Toshio SudoM30-34,BR,#896,97,575,651,33:58:00,2:54:41,2:12:06,5:47:52,80.7
Miguel BeerM30-34,BR,#917,69,362,391,43:06:00,2:36:03,1:58:42,5:22:27,84.9
Marcelo BodaneseM30-34,BR,#911,4,9,9,26:44:00,2:14:08,1:30:47,4:15:05,98.4
Alvaro Maus FilhoM30-34,BR,#809,46,242,253,36:14:00,2:35:34,1:49:14,5:07:12,87.6
Vinicius PereiraM30-34,BR,#970,110,624,714,43:09:00,2:49:16,2:10:50,5:54:19,79.7
Diego BarciaM30-34,UY,#840,133,785,953,37:15:00,2:49:57,2:52:53,6:26:15,75.1
Pablo Rodrigo De Oliveira CaseiroM30-34,BR,#922,105,608,691,37:43:00,2:58:54,2:10:41,5:52:23,80
Bruno Albuquerque De AlmeidaM30-34,BR,#821,129,738,874,35:15:00,2:51:41,2:32:49,6:14:09,76.8
Neillon AssisM30-34,BR,#918,90,537,598,--:--,--:--,--:--,5:42:50,
Antônio Pires JuniorM30-34,BR,#816,145,868,1070,42:42:00,3:06:39,2:53:34,6:54:01,71.5
Rodrigo MunerattiM30-34,BR,#946,15,71,73,32:33:00,2:24:24,1:38:08,4:39:01,93.1
Ricardo FavorettoM30-34,BR,#942,9,26,26,30:50:00,2:18:43,1:32:32,4:25:08,96.1
Douglas EstevesM30-34,BR,#846,102,598,678,44:57:00,2:50:56,2:08:37,5:50:37,80.3
Vinicius Troyack CarandinaM30-34,BR,#971,70,373,404,33:25:00,2:50:18,1:53:46,5:23:50,84.6
Ítalo WaxmanM30-34,BR,#882,78,406,439,45:22:00,2:44:34,1:50:43,5:26:53,84.1
Emilio Santamarta MartínezM30-34,UY,#852,83,460,505,40:18:00,2:50:39,1:56:19,5:34:07,82.9
